title;blobcity_link;description;github_link;tags;created_at;modified_at
tirthajyoti/Stats-Maths-with-Python;https://cloud.blobcity.com/#/ps/view-cloudbook/0b32caaa-2227-4ae1-8bbd-45b99ab947a8/base/CPU?name=tirthajyoti%2FStats-Maths-with-Python;General statistics, mathematical programming, and numerical/scientific computing scripts and notebooks in Python;https://github.com/tirthajyoti/Stats-Maths-with-Python;['Base Notebook', 'CPU'];2020-11-25 11:36:00;2020-11-25 11:36:00
ChristianFJung/NotebookToWebApp;https://cloud.blobcity.com/#/ps/view-cloudbook/dea4275f-4d13-47b4-aa83-edbb081b315b/base/CPU?name=ChristianFJung%2FNotebookToWebApp;:thought_balloon: This is the accompanying repo for my article on converting a Jupyter Notebook to a streamlit web app.;https://github.com/ChristianFJung/NotebookToWebApp;['Base Notebook', 'CPU'];2020-11-25 11:24:00;2020-11-25 11:24:00
scijava/scijava-jupyter-kernel;https://cloud.blobcity.com/#/ps/view-cloudbook/4f16f628-eb05-4e34-af2c-8b174c6e226e/base/CPU?name=scijava%2Fscijava-jupyter-kernel;Write SciJava scripts in Jupyter notebook!;https://github.com/scijava/scijava-jupyter-kernel;['Base Notebook', 'CPU'];2020-11-25 11:24:00;2020-11-25 11:24:00
dyweb/papers-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/65027c3a-adb7-4ef2-8aa9-88daf851b605/base/CPU?name=dyweb%2Fpapers-notebook;;https://github.com/dyweb/papers-notebook;['Base Notebook', 'CPU'];2020-11-24 09:02:00;2020-11-24 09:02:00
liviu-/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/15621fb8-250e-469a-9721-6a02fd1f82a2/base/CPU?name=liviu-%2Fnotebooks;Directory of Jupyter notebooks exploring various topics;https://github.com/liviu-/notebooks;['Base Notebook', 'CPU'];2020-11-25 09:46:00;2020-11-25 09:46:00
khiner/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/82c87006-7f89-4746-8514-7c3c81938345/base/CPU?name=khiner%2Fnotebooks;My Jupyter notebooks!;https://github.com/khiner/notebooks;['Base Notebook', 'CPU'];2020-11-25 11:40:00;2020-11-25 11:40:00
mattharrison/Tiny-ES6-Notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/5010e8f8-33bf-4c77-983b-d04bf4142f39/base/CPU?name=mattharrison%2FTiny-ES6-Notebook;Material for Tiny ES6 Notebook;https://github.com/mattharrison/Tiny-ES6-Notebook;['Base Notebook', 'CPU'];2020-11-25 11:26:00;2020-11-25 11:26:00
dnote/dnote;https://cloud.blobcity.com/#/ps/view-cloudbook/36c4e2ca-6df5-4ed2-812a-25d35d4a8b73/base/CPU?name=dnote%2Fdnote;A simple command line notebook for programmers;https://github.com/dnote/dnote;['Base Notebook', 'CPU'];2020-11-25 10:19:00;2020-11-25 10:19:00
urcades/notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/97a621cb-1de1-4463-9848-d6ba672f2888/base/CPU?name=urcades%2Fnotebook;:pencil: Version-controlled Notebook;https://github.com/urcades/notebook;['Base Notebook', 'CPU'];2020-11-25 11:51:00;2020-11-25 11:51:00
LongOnly/Quantitative-Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/b110c8d3-f32e-4ca7-b335-611fe9f323d2/base/CPU?name=LongOnly%2FQuantitative-Notebooks;Educational notebooks on quantitative finance, algorithmic trading, financial modelling and investment strategy;https://github.com/LongOnly/Quantitative-Notebooks;['Base Notebook', 'CPU'];2020-11-25 09:46:00;2020-11-25 09:46:00
maykulkarni/Machine-Learning-Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/1cc162fc-f111-4a90-b408-fc1a114e792b/base/CPU?name=maykulkarni%2FMachine-Learning-Notebooks;Machine Learning notebooks for refreshing concepts.;https://github.com/maykulkarni/Machine-Learning-Notebooks;['Base Notebook', 'CPU'];2020-11-25 09:46:00;2020-11-25 09:46:00
microsoft/vscode-nodebook;https://cloud.blobcity.com/#/ps/view-cloudbook/24e02b99-091c-4d58-b7b2-5608b2b9fb26/base/CPU?name=microsoft%2Fvscode-nodebook;Node.js notebook;https://github.com/microsoft/vscode-nodebook;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
tiagoantao/biopython-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/f9c5fd4a-9ef2-4b7f-be9f-d7ae259ec954/base/CPU?name=tiagoantao%2Fbiopython-notebook;Notebooks to introduce biopython;https://github.com/tiagoantao/biopython-notebook;['Base Notebook', 'CPU'];2020-11-25 10:10:00;2020-11-25 10:10:00
fastai/fastpages;https://cloud.blobcity.com/#/ps/view-cloudbook/1a2ec0f1-29c9-4d87-9bed-3cdca017c204/base/CPU?name=fastai%2Ffastpages;An easy to use blogging platform, with enhanced support for Jupyter Notebooks.;https://github.com/fastai/fastpages;['Base Notebook', 'CPU'];2020-11-25 11:08:00;2020-11-25 11:08:00
ibrahimsharaf/doc2vec;https://cloud.blobcity.com/#/ps/view-cloudbook/e5c836a9-1c02-4ba7-9b87-c0941e2938ef/base/CPU?name=ibrahimsharaf%2Fdoc2vec;:notebook: Long(er) text representation and classification using Doc2Vec embeddings;https://github.com/ibrahimsharaf/doc2vec;['Base Notebook', 'CPU'];2020-11-25 12:03:00;2020-11-25 12:03:00
ansible/ansible-jupyter-kernel;https://cloud.blobcity.com/#/ps/view-cloudbook/f2b3a11c-0a0e-4516-b681-b23372a400db/base/CPU?name=ansible%2Fansible-jupyter-kernel;Jupyter Notebook Kernel for running Ansible Tasks and Playbooks;https://github.com/ansible/ansible-jupyter-kernel;['Base Notebook', 'CPU'];2020-11-25 11:29:00;2020-11-25 11:29:00
maartenbreddels/ipywebrtc;https://cloud.blobcity.com/#/ps/view-cloudbook/54412363-99e5-4a70-9026-71cd1beafb6b/base/CPU?name=maartenbreddels%2Fipywebrtc;WebRTC for Jupyter notebook/lab;https://github.com/maartenbreddels/ipywebrtc;['Base Notebook', 'CPU'];2020-11-25 11:19:00;2020-11-25 11:19:00
jakemdrew/DataMiningNotebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/3d0ccac3-1cb9-4e24-b743-4935f9bb725e/base/CPU?name=jakemdrew%2FDataMiningNotebooks;Class Repository for Machine Learning I - 7331;https://github.com/jakemdrew/DataMiningNotebooks;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
OpenHumans/ohjh-example-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/088678fb-8a8a-4057-8d2e-e9f30d56d179/base/CPU?name=OpenHumans%2Fohjh-example-notebooks;Explore your personal data with https://notebooks.openhumans.org;https://github.com/OpenHumans/ohjh-example-notebooks;['Base Notebook', 'CPU'];2020-11-25 12:04:00;2020-11-25 12:04:00
transcranial/jupyter-themer;https://cloud.blobcity.com/#/ps/view-cloudbook/b4552c08-9aa2-4986-a4f9-c4a02a678eaa/base/CPU?name=transcranial%2Fjupyter-themer;Apply custom CSS styling to your jupyter notebooks;https://github.com/transcranial/jupyter-themer;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
foobarto/redteam-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/784d8d1b-f195-4434-921b-0b9923fa68c0/base/CPU?name=foobarto%2Fredteam-notebook;Collection of commands, tips and tricks and references I found useful during preparation for OSCP exam.;https://github.com/foobarto/redteam-notebook;['Base Notebook', 'CPU'];2020-11-25 09:46:00;2020-11-25 09:46:00
hirschmann/nbfc;https://cloud.blobcity.com/#/ps/view-cloudbook/b4670fca-18db-48af-9e71-0c80e23b32be/base/CPU?name=hirschmann%2Fnbfc;NoteBook FanControl;https://github.com/hirschmann/nbfc;['Base Notebook', 'CPU'];2020-11-24 17:31:00;2020-11-24 17:31:00
GeostatisticsLessons/GeostatisticsLessonsNotebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/c65a9963-a654-49e0-97b5-8d1e8a0395d9/base/CPU?name=GeostatisticsLessons%2FGeostatisticsLessonsNotebooks;These are python notebooks accompanying Lessons available at GeostatisticsLessons.com;https://github.com/GeostatisticsLessons/GeostatisticsLessonsNotebooks;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
583/machine_learning_notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/e419129a-05d5-4caf-aaa2-6d0b7abef23e/base/CPU?name=583%2Fmachine_learning_notebook;Ã¦ÂÂºÃ¥ÂÂ¨Ã¥Â­Â¦Ã¤Â¹Â Ã§ÂºÂ¯Ã§Â®ÂÃ¦Â³ÂÃ¥Â®ÂÃ§ÂÂ°Ã£ÂÂÃ¦ÂÂÃ§Â»Â­Ã¦ÂÂ´Ã¦ÂÂ°;https://github.com/583/machine_learning_notebook;['Base Notebook', 'CPU'];2020-11-25 12:02:00;2020-11-25 12:02:00
donnemartin/data-science-ipython-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/82babefe-4684-4e72-9591-ef11e9030886/base/CPU?name=donnemartin%2Fdata-science-ipython-notebooks;Data science Python notebooks: Deep learning (TensorFlow, Theano, Caffe, Keras), scikit-learn, Kaggle, big data (Spark, Hadoop MapReduce, HDFS), matplotlib, pandas, NumPy, SciPy, Python essentials, AWS, and various command lines.;https://github.com/donnemartin/data-science-ipython-notebooks;['Base Notebook', 'CPU'];2020-11-24 17:31:00;2020-11-24 17:31:00
yassouali/deeplearning.ai_notes;https://cloud.blobcity.com/#/ps/view-cloudbook/d7e60b20-81ef-4fa9-908d-1b329a665faf/base/CPU?name=yassouali%2Fdeeplearning.ai_notes;:notebook: Notes for Andrew Ng's courses on deep learning;https://github.com/yassouali/deeplearning.ai_notes;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
observablehq/datasets;https://cloud.blobcity.com/#/ps/view-cloudbook/bb5579ea-e43e-4d89-b1a4-a25eb305d086/base/CPU?name=observablehq%2Fdatasets;Test datasets for convenience in Observable notebooks.;https://github.com/observablehq/datasets;['Base Notebook', 'CPU'];2020-11-25 11:29:00;2020-11-25 11:29:00
hdean83/notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/d3fecdfb-77ee-49d8-9aa6-6b002d937216/base/CPU?name=hdean83%2Fnotebook;ipython notebooks;https://github.com/hdean83/notebook;['Base Notebook', 'CPU'];2020-11-25 12:02:00;2020-11-25 12:02:00
krasserm/bayesian-machine-learning;https://cloud.blobcity.com/#/ps/view-cloudbook/1e10ca42-3c89-4bf0-b7cf-ab35f6596406/base/CPU?name=krasserm%2Fbayesian-machine-learning;Notebooks about Bayesian methods for machine learning;https://github.com/krasserm/bayesian-machine-learning;['Base Notebook', 'CPU'];2020-11-25 09:46:00;2020-11-25 09:46:00
dask/dask-examples;https://cloud.blobcity.com/#/ps/view-cloudbook/1e6226e1-08d1-45d5-bafc-07d247f2e99b/base/CPU?name=dask%2Fdask-examples;Easy-to-run example notebooks for Dask;https://github.com/dask/dask-examples;['Base Notebook', 'CPU'];2020-11-25 10:19:00;2020-11-25 10:19:00
Speedml/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/1990db64-7e7e-4c8e-be0d-faf53b182b37/base/CPU?name=Speedml%2Fnotebooks;;https://github.com/Speedml/notebooks;['Base Notebook', 'CPU'];2020-11-24 09:02:00;2020-11-24 09:02:00
yoavram/CS1001.py;https://cloud.blobcity.com/#/ps/view-cloudbook/3dadcf37-6171-4739-8425-cf233f33c4ce/base/CPU?name=yoavram%2FCS1001.py;Recitation notebooks for Extended Introduction to Computer Science with Python as Tel-Aviv University;https://github.com/yoavram/CS1001.py;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
NeuroTechX/eeg-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/2ed778ea-355b-4db5-a3f9-de640f620c20/base/CPU?name=NeuroTechX%2Feeg-notebooks;A collection of classic EEG experiments implemented with Python and Jupyter notebooks;https://github.com/NeuroTechX/eeg-notebooks;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
ngthanhtrung23/ACM_Notebook_new;https://cloud.blobcity.com/#/ps/view-cloudbook/9aba9983-b0eb-4f2f-95d0-34a88a89c138/base/CPU?name=ngthanhtrung23%2FACM_Notebook_new;NUS ACM Team's Notebook for ACM ICPC World final 2016;https://github.com/ngthanhtrung23/ACM_Notebook_new;['Base Notebook', 'CPU'];2020-11-25 09:46:00;2020-11-25 09:46:00
coding-dream/Notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/7552d197-f155-4daa-97cb-3fd2db27e7cd/base/CPU?name=coding-dream%2FNotebook;:notebook:  JavaFX Ã§Â¼ÂÃ¥ÂÂÃ§ÂÂÃ¥ÂÂ©Ã§ÂÂ¨GitHubÃ¤Â½ÂÃ¨Â¿ÂÃ§Â¨ÂÃ¦ÂÂ°Ã¦ÂÂ®Ã¥ÂºÂÃ§ÂÂNotebookÃ¨Â®Â°Ã¤ÂºÂÃ¦ÂÂ¬;https://github.com/coding-dream/Notebook;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
federicoiosue/Omni-Notes;https://cloud.blobcity.com/#/ps/view-cloudbook/83ba2112-64dc-4331-b494-4573960e7f73/base/CPU?name=federicoiosue%2FOmni-Notes;Open source note-taking application for Android;https://github.com/federicoiosue/Omni-Notes;['Base Notebook', 'CPU'];2020-11-25 12:00:00;2020-11-25 12:00:00
QuantStack/ipygany;https://cloud.blobcity.com/#/ps/view-cloudbook/c080356e-ee9d-4adb-b73f-675e253a79ce/base/CPU?name=QuantStack%2Fipygany;3-D Scientific Visualization in the Jupyter Notebook;https://github.com/QuantStack/ipygany;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
jupyter/nbformat;https://cloud.blobcity.com/#/ps/view-cloudbook/a78bcef4-15a2-4d38-928d-cb2d3d652739/base/CPU?name=jupyter%2Fnbformat;Reference implementation of the Jupyter Notebook format;https://github.com/jupyter/nbformat;['Base Notebook', 'CPU'];2020-11-25 11:00:00;2020-11-25 11:00:00
jaygambetta/my-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/6108a7ea-5385-4145-9bdb-c75e0f95e0d7/base/CPU?name=jaygambetta%2Fmy-notebooks;;https://github.com/jaygambetta/my-notebooks;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
hadrienj/Preprocessing-for-deep-learning;https://cloud.blobcity.com/#/ps/view-cloudbook/4ac118be-cfc5-47b5-b2e5-bc9a9fd7cd0f/base/CPU?name=hadrienj%2FPreprocessing-for-deep-learning;This is the notebook associated with the blog post:;https://github.com/hadrienj/Preprocessing-for-deep-learning;['Base Notebook', 'CPU'];2020-11-25 12:02:00;2020-11-25 12:02:00
metakirby5/codi.vim;https://cloud.blobcity.com/#/ps/view-cloudbook/6beefa72-8091-4573-8b2c-0e259dafe275/base/CPU?name=metakirby5%2Fcodi.vim;:notebook_with_decorative_cover: The interactive scratchpad for hackers.;https://github.com/metakirby5/codi.vim;['Base Notebook', 'CPU'];2020-11-25 11:08:00;2020-11-25 11:08:00
vschaik/Conjugate-Gradient;https://cloud.blobcity.com/#/ps/view-cloudbook/12f36f2c-83db-4e01-b169-cb19145e96cd/base/CPU?name=vschaik%2FConjugate-Gradient;Painless conjugate gradient notebooks;https://github.com/vschaik/Conjugate-Gradient;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
krittikaiitb/tutorials;https://cloud.blobcity.com/#/ps/view-cloudbook/d6f0c022-6cfd-4c6b-95cd-bc11caf7dd45/base/CPU?name=krittikaiitb%2Ftutorials;Set of Jupyter Notebooks, along with datafiles, to get started with Scientific Computing in Astronomy;https://github.com/krittikaiitb/tutorials;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
willb/fraud-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/3aa28db8-f85f-4f66-a88d-00f3ebe377a4/base/CPU?name=willb%2Ffraud-notebooks;;https://github.com/willb/fraud-notebooks;['Base Notebook', 'CPU'];2020-11-25 12:04:00;2020-11-25 12:04:00
GoogleCloudPlatform/ipython-soccer-predictions;https://cloud.blobcity.com/#/ps/view-cloudbook/5882e448-b70b-4503-b1d9-8fe99f699d26/base/CPU?name=GoogleCloudPlatform%2Fipython-soccer-predictions;Sample iPython notebook with soccer predictions;https://github.com/GoogleCloudPlatform/ipython-soccer-predictions;['Base Notebook', 'CPU'];2020-11-25 10:19:00;2020-11-25 10:19:00
diljeet1994/Python_Tutorials;https://cloud.blobcity.com/#/ps/view-cloudbook/9b66fbd9-0f03-44eb-bd60-83eb4d90fe14/base/CPU?name=diljeet1994%2FPython_Tutorials;Python Notes on IPython Notebook files.;https://github.com/diljeet1994/Python_Tutorials;['Base Notebook', 'CPU'];2020-11-25 11:51:00;2020-11-25 11:51:00
trnkatomas/Keras_2_examples;https://cloud.blobcity.com/#/ps/view-cloudbook/b6a04fb4-0493-4d51-a5a8-46ff65c403bf/base/CPU?name=trnkatomas%2FKeras_2_examples;Some simple notebooks;https://github.com/trnkatomas/Keras_2_examples;['Base Notebook', 'CPU'];2020-11-25 12:02:00;2020-11-25 12:02:00
shobulive/notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/011827d5-0d65-4821-a977-780ae47b505c/base/CPU?name=shobulive%2Fnotebook;Minimal facebook clone on React JS;https://github.com/shobulive/notebook;['Base Notebook', 'CPU'];2020-11-25 10:15:00;2020-11-25 10:15:00
ocampor/notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/679dc8f8-c2f0-4c5f-bca8-795dde7f3cab/base/CPU?name=ocampor%2Fnotebooks;Repository that contains my research;https://github.com/ocampor/notebooks;['Base Notebook', 'CPU'];2020-11-25 10:21:00;2020-11-25 10:21:00
acgeospatial/Satellite_Imagery_Python;https://cloud.blobcity.com/#/ps/view-cloudbook/d292b811-b012-4e54-85ea-7b1f6f090eee/base/CPU?name=acgeospatial%2FSatellite_Imagery_Python;Sample sample scripts and notebooks on processing satellite imagery;https://github.com/acgeospatial/Satellite_Imagery_Python;['Base Notebook', 'CPU'];2020-11-25 11:59:00;2020-11-25 11:59:00
practical-neuroimaging/pna-notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/2514af6f-744b-4d0a-aa4b-566c5881017a/base/CPU?name=practical-neuroimaging%2Fpna-notebooks;Notebooks for the Berkeley course on practical neuroimaging;https://github.com/practical-neuroimaging/pna-notebooks;['Base Notebook', 'CPU'];2020-11-25 12:06:00;2020-11-25 12:06:00
nteract/nteract;https://cloud.blobcity.com/#/ps/view-cloudbook/e08fe511-c873-4908-8e25-099385df77a1/base/CPU?name=nteract%2Fnteract;Ã°ÂÂÂ The interactive computing suite for you!  Ã¢ÂÂ¨;https://github.com/nteract/nteract;['Base Notebook', 'CPU'];2020-11-25 12:04:00;2020-11-25 12:04:00
ideonate/nb2xls;https://cloud.blobcity.com/#/ps/view-cloudbook/0a91759d-4108-4e36-a5ae-57ce59daeeeb/base/CPU?name=ideonate%2Fnb2xls;Convert Jupyter notebook to Excel spreadsheet;https://github.com/ideonate/nb2xls;['Base Notebook', 'CPU'];2020-11-25 11:38:00;2020-11-25 11:38:00
stjordanis/research-1;https://cloud.blobcity.com/#/ps/view-cloudbook/764c91dc-575c-4013-a707-9086432b79bf/base/CPU?name=stjordanis%2Fresearch-1;Contains all the Jupyter Notebooks used in our research;https://github.com/stjordanis/research-1;['Base Notebook', 'CPU'];2020-11-25 12:00:00;2020-11-25 12:00:00
paulgb/runipy;https://cloud.blobcity.com/#/ps/view-cloudbook/471cf8f2-de10-4f23-be17-95d19adfa5c0/base/CPU?name=paulgb%2Frunipy;Run IPython notebooks as command-line scripts, generate HTML reports;https://github.com/paulgb/runipy;['Base Notebook', 'CPU'];2020-11-25 11:19:00;2020-11-25 11:19:00
amueller/introduction_to_ml_with_python;https://cloud.blobcity.com/#/ps/view-cloudbook/646623bf-b6db-4ce2-9a54-d726b3fb9177/base/CPU?name=amueller%2Fintroduction_to_ml_with_python;"Notebooks and code for the book ""Introduction to Machine Learning with Python""";https://github.com/amueller/introduction_to_ml_with_python;['Base Notebook', 'CPU'];2020-11-25 10:10:00;2020-11-25 10:10:00
takluyver/mobilechelonian;https://cloud.blobcity.com/#/ps/view-cloudbook/a6c5d966-a9e7-4b12-ad38-59b218d02cf8/base/CPU?name=takluyver%2Fmobilechelonian;Turtles on a notebook;https://github.com/takluyver/mobilechelonian;['Base Notebook', 'CPU'];2020-11-25 11:19:00;2020-11-25 11:19:00
timkpaine/paperboy;https://cloud.blobcity.com/#/ps/view-cloudbook/3c287a2f-df92-48c2-b337-879a02e53b11/base/CPU?name=timkpaine%2Fpaperboy;A web frontend for scheduling Jupyter notebook reports;https://github.com/timkpaine/paperboy;['Base Notebook', 'CPU'];2020-11-25 12:04:00;2020-11-25 12:04:00
Yorko/python_intro;https://cloud.blobcity.com/#/ps/view-cloudbook/0e80ce23-6379-4e6a-b5f1-328105b02a11/base/CPU?name=Yorko%2Fpython_intro;Jupyter notebooks in Russian. Introduction to Python, basic algorithms and data structures;https://github.com/Yorko/python_intro;['Base Notebook', 'CPU'];2020-11-25 11:27:00;2020-11-25 11:27:00
Autodesk/notebook-molecular-visualization;https://cloud.blobcity.com/#/ps/view-cloudbook/56d37f8d-893f-4d2b-8b33-3719142ac54e/base/CPU?name=Autodesk%2Fnotebook-molecular-visualization;2D and 3D molecular visualization in Jupyter notebooks using 3DMol.js and D3.js;https://github.com/Autodesk/notebook-molecular-visualization;['Base Notebook', 'CPU'];2020-11-25 11:29:00;2020-11-25 11:29:00
jmsteinw/Notebooks;https://cloud.blobcity.com/#/ps/view-cloudbook/7500548b-8c18-40b0-a469-b3a742a8225f/base/CPU?name=jmsteinw%2FNotebooks;This is where all of the IPython Notebooks will be kept from the blog;https://github.com/jmsteinw/Notebooks;['Base Notebook', 'CPU'];2020-11-25 10:19:00;2020-11-25 10:19:00
marcosvidal/Sketch-Notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/b9af8169-e7db-4858-b2f8-bd5c96137b38/base/CPU?name=marcosvidal%2FSketch-Notebook;Sketch Plugin to make documenting design easier;https://github.com/marcosvidal/Sketch-Notebook;['Base Notebook', 'CPU'];2020-11-25 09:41:00;2020-11-25 09:41:00
minimaxir/nyc-taxi-notebook;https://cloud.blobcity.com/#/ps/view-cloudbook/a94d8fa3-335d-4256-bc66-006ea908fe49/base/CPU?name=minimaxir%2Fnyc-taxi-notebook;R Code + Jupyter notebook for analyzing and visualizing NYC Taxi data;https://github.com/minimaxir/nyc-taxi-notebook;['Base Notebook', 'CPU'];2020-11-25 11:38:00;2020-11-25 11:38:00
Leemoonsoo/zeppelin-examples;https://cloud.blobcity.com/#/ps/view-cloudbook/dec6cc40-ed0c-4062-a81b-db578426e336/base/CPU?name=Leemoonsoo%2Fzeppelin-examples;Zeppelin notebook examples;https://github.com/Leemoonsoo/zeppelin-examples;['Base Notebook', 'CPU'];2020-11-25 12:03:00;2020-11-25 12:03:00
fastai/numerical-linear-algebra;https://cloud.blobcity.com/#/ps/view-cloudbook/642e0518-a541-458e-96ba-1dc79b61ba49/base/CPU?name=fastai%2Fnumerical-linear-algebra;Free online textbook of Jupyter notebooks for fast.ai Computational Linear Algebra course;https://github.com/fastai/numerical-linear-algebra;['Base Notebook', 'CPU'];2020-11-25 10:10:00;2020-11-25 10:10:00
