date;description;license;link;ml_detected;ml_libs;ml_slugs;ml_terms;reference;score_views;score_votes;scraped_at;sources;tags;title;type;views;votes;score_private;score_public
2020-06-02 21:30:52;Predicting Time Series with LSTM Deep Learning NetworkBackgroundSince this is my first Time Series competition in Kaggle, I am mainly using it for learning. There are great kernel here, mostly using the boosting models (the most popular is LightGBM  And I have learned how to prepare the data and use it with this popular model. Moving forwards, I have decided to learn a bit more about the use of deep learning for Time Series prediction. I do have a background from other competition with deep learning but for image vision, working mostly with Pytorch. To go deeper and learn the topic, I have decided to build a learning kernel, that at least at the beginning will explain the topic and the concepts, the definition and the basics, From my experience when you try to explain to others, you learn the most. So the first kernel is only trying to explain the basic idea using an arbitrary series from the M5 data. I hope that the next versions will go deeper and I can provide a full submission with deep learning. If you like my kernel - Please VoteIf You like this kernel  Here a similar one with Seq2Seq model : https://www.kaggle.com/omershect/learning-pytorch-seq2seq-with-m5-data-set;Apache 2.0;https://www.kaggle.com/omershect/learning-pytorch-lstm-deep-learning-with-m5-data;1.0;['lightgbm', 'gensim', 'sklearn', 'pytorch', 'tensorflow', 'keras'];['ner', 'ai', 'dl', 'gbm', 'rl', 'ml', 'nn', 'rnn', 'ann'];['filter', 'recurrent neural network', 'input layer', 'predict', 'relu', 'machine learning', 'train', 'epoch', 'lstm', 'model', 'neural network', 'layer', 'loss', 'hidden layer', 'understanding', 'regression', 'output layer', 'deep learning', 'label'];https://www.kaggle.com/c/m5-forecasting-accuracy;0.753;0.554;2020-12-13 13:22:57;M5 Forecasting - Accuracy;['gpu, deep learning, lstm'];Learning Pytorch LSTM Deep Learning with M5 Data ;Python notebook;11202.0;218;;
2020-03-07 00:15:51;Objective Make a baseline model that predict the validation (28 days).  This competition has 2 stages, so the main objective is to make a model that can predict the demand for the next 28 days;Apache 2.0;https://www.kaggle.com/ragnar123/very-fst-model;1.0;['tensorflow', 'xgboost', 'sklearn', 'lightgbm'];['ai', 'rl', 'gbm'];['filter', 'test data', 'regression', 'train', 'model', 'validation data', 'label', 'predict'];https://www.kaggle.com/c/m5-forecasting-accuracy;0.785;0.588;2020-12-13 13:22:57;M5 Forecasting - Accuracy;[];Very fst Model;Python notebook;27802.0;371;5.39065;0.64127
2020-03-14 13:15:40;Objective Make a baseline model that predict the validation (28 days).  This competition has 2 stages, so the main objective is to make a model that can predict the demand for the next 28 days;Apache 2.0;https://www.kaggle.com/ratan123/m5-forecasting-lightgbm-with-timeseries-splits;1.0;['tensorflow', 'xgboost', 'sklearn', 'lightgbm'];['cv', 'ai', 'rl', 'gbm'];['filter', 'test data', 'regression', 'train', 'model', 'label', 'predict'];https://www.kaggle.com/c/m5-forecasting-accuracy;0.829;0.536;2020-12-13 13:22:57;M5 Forecasting - Accuracy;['beginner, feature engineering'];M5 Forecasting : Lightgbm with Timeseries Splits;Python notebook;129142.0;165;5.39065;0.78635
2020-03-27 18:02:43;"M5 Forecasting Challenge The goal of this notebook is to give competitors a quick overview of the 2020 M5 competition. After reading it you should have a good idea of the objective you are trying to solve, the data provided and the metrics you will be scored on. Some tl;dr items to note:  There are two parallel competitions: Accuracy and Uncertainty The accuracy competition will use the metric: Weighted Root Mean Squared Scaled Error (RMSSE) The uncertainty competition will use the metric: Weighted Scaled Pinball Loss (WSPL)   We are tasked with forecasting hierarchical sales data from Wal-Mart. The data, covers stores in three US States (California, Texas, and Wisconsin) and includes item level, department, product categories, and store details. In addition, it has explanatory variables such as price, promotions, day of the week, and special events.";Apache 2.0;https://www.kaggle.com/robikscube/m5-forecasting-starter-data-exploration;1.0;['pattern', 'sklearn'];['ai', 'dl', 'cnn', 'gbm', 'gan', 'rl', 'nn', 'ann'];['predict', 'training data', 'train', 'model', 'validation data', 'label', 'loss'];https://www.kaggle.com/c/m5-forecasting-accuracy;0.798;0.629;2020-12-13 13:22:57;M5 Forecasting - Accuracy;[];M5 Forecasting  - Starter Data Exploration 📉;Python notebook;42761.0;747;;
2020-05-26 15:52:06;Data Visualization Notebook1st public version: Created on May 6th, 2020. 2nd public version: Created on May 7th, 2020. 3rd public version: Created on May 10th, 2020. 4th public version: Created on May 15th, 2020.  (Add Department Analysis) 5th public version: Created on May 16th, 2020.  (Add Next week event and value analysis) 6th public version: Created on May 16th, 2020.  (Add Dynamic Factor Analysis) 7th public version: Created on May 23th, 2020.  (Fix some codes in Standard deviation analysis in each store, Thank you for your comment, Kevin.) 8th public version: Created on May 26th, 2020. (Fix Bugs and Add Calendar Plot) 9th public version: Created on May 26th, 2020. (Add more precise PCA Plot, See PCA Section) Hello, everyone. I'm one of the challenger of this competition M5 -accuracy- . I'd like to find some useful insights for predictiong the test dataset. Here I created a notebook for data visualization especially for beginners like me. I appreciate all of your views and comments. https://www.kaggle.com/robikscube/m5-forecasting-starter-data-exploration His notebook is super great. If you have time, I strongly recommend you to take a look. And I'll introduce other good kernels in Reference Section Here is table of contents in this notebook:  Import Libraries and Data Input Data Cleaning Data Visualization  Total Item Sold Transition Item Sold in each day type Item sold in each State and Store Standard deviation analysis in each store   Item Sold relation Analysis Dynamic Factor Analysis Trial Store Analysis Snap Purchase Analysis Event Pattern Analysis One Item Features Analysis Sell Price Analysis Sell price and value relationship Department Analysis Next Week Events and This Week Sales Relationship Analysis Relationship of Lag Variables Calendar Visualization PCA Trial   Summary  Future Work References;Apache 2.0;https://www.kaggle.com/ryuheeeei/let-s-start-from-here-beginners-data-analysis;1.0;['statsmodels', 'xgboost', 'lightgbm', 'sklearn', 'pattern'];['ner', 'ai', 'dl', 'gbm', 'rl', 'ml', 'nn', 'ann'];['filter', 'training data', 'regression', 'test data', 'train', 'fitting', 'model', 'clustering', 'label', 'predict', 'recommend'];https://www.kaggle.com/c/m5-forecasting-accuracy;0.753;0.529;2020-12-13 13:22:57;M5 Forecasting - Accuracy;['beginner, data visualization, exploratory data analysis'];Let's Start from Here! Beginners' Data Analysis;Python notebook;11058.0;150;;
2020-06-08 20:23:21;"M5 - Sales Uncertainty Prediction Sources and guidelines Preparing to start Loading packages Loading data   ""What is meant by probabilistic forecasting?""... What is a grouped time series? How does the hierarchy look like? How can we generate forecasts for grouped timeseries?   The submission format Intro Prediction intervals and quartiles Aggregation levels Submission EDA   The Weighted Scaled Pinball loss The formula Playing with the loss implementation   The Naive method Prediction intervals for the Naive method Computing the loss for one timeseries of level 12   Facebook's Prophet LSTM and bootstrapped residuals Basic idea Setting up LSTM Fitting the model to the top-level series Check residuals for autocorrelation  Computing PIs using bootstrapped residuals   Where to go next?";Apache 2.0;https://www.kaggle.com/allunia/m5-sales-uncertainty-prediction;1.0;['statsmodels', 'sklearn', 'pattern'];['ner', 'ai', 'dl', 'rl', 'nn', 'ml'];['filter', 'training data', 'train', 'fitting', 'model', 'epoch', 'validation data', 'layer', 'loss', 'label', 'lstm', 'predict', 'understanding', 'bayesian'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.748;0.525;2020-12-13 13:24:02;M5 Forecasting - Uncertainty;['gpu, beginner, exploratory data analysis'];M5 - Sales Uncertainty Prediction;Python notebook;9743.0;142;;
2020-03-04 17:28:47;Other kernel abount this competition M5 Forecasting - Accuracy Simple Baseline with Prophet, LB:0.87287 M5 Forecasting - Accuracy EDA  Please upvote me, I am really need a bronze, thanks guys, have a nice day.;Apache 2.0;https://www.kaggle.com/holoong9291/eda-for-m5-2-en;1.0;['statsmodels', 'sklearn'];['ai', 'dl'];['filter', 'train', 'model', 'label', 'predict'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.676;0.379;2020-12-13 13:24:02;M5 Forecasting - Uncertainty;[];EDA for M5-2 - EN/中文;Python notebook;1834.0;23;;
2020-06-25 02:29:00;The M5 competition loss is a little ugly, epecially when it comes to the Uncertainty's one with it's WSPL! So far, there is no, if not little, public implementation of that beast (I still talking about the WSPL and not the american  crime drama series). As I was saying it on M5  Accuracy my implementation is based on a deep inspection of the loss combined with an intelligent choice of pandas' components. Too much talk, let's dive in it !;Apache 2.0;https://www.kaggle.com/kneroma/fast-wsp-loss-implementation-5s;1.0;['pytorch', 'tensorflow', 'keras'];['ner', 'ai', 'rl'];['train', 'loss', 'regression', 'predict'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.553;0.319;2020-12-13 13:24:02;multiple data sources;[];Fast WSP Loss Implementation (5s);Python notebook;215.0;12;;
2020-06-12 19:49:32;Quantile Regression - Tensorflow CPU - CV3This kernel is mainly a fork of Quantile-Regression-with-Keras interesting kernel from Ulrich GOUE. It adds TimeSeries split cross validation on the last 3 folds for better regularization.   Fork#1 from: https://www.kaggle.com/ulrich07/quantile-regression-with-keras Fork#2 from: https://www.kaggle.com/chrisrichardmiles/m5u-wsplevaluator-weighted-scaled-pinball-loss Some code optimization to make it simple. LabelEncoder added. Embedding dimensions rules updated. Data starting from 2014-03-28. Float16 removed. SCALED option added. CV3 added for regularization.  v1.0: 2xDense64+1xDense32, dt_week_end category added, CV3: Last 3 folds (28 days each), EPOCH=20, LB=0.1720;Apache 2.0;https://www.kaggle.com/mpware/quantile-regression-cv3-tf;1.0;['tensorflow', 'sklearn', 'keras'];['ner', 'ai', 'rl', 'cv', 'nn'];['regression', 'train', 'model', 'epoch', 'layer', 'loss', 'label', 'predict', 'relu', 'ground truth'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.653;0.371;2020-12-13 13:24:02;multiple data sources;[];Quantile-Regression-CV3-TF;Python notebook;1160.0;21;0.21180;0.17210
2020-03-18 20:36:55;M5 Forecasting Competition GluonTS TemplateThis notebook can be used as a starting point for participating in the M5 uncertainty forecasting competition using GluonTS-based tooling.;Apache 2.0;https://www.kaggle.com/steverab/m5-forecast-compet-uncert-gluonts-template;1.0;['mxnet'];['ner', 'ai', 'rl', 'nn', 'rnn', 'ml'];['predict', 'train', 'model', 'epoch', 'validation data', 'loss', 'ground truth'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.673;0.397;2020-12-13 13:24:02;M5 Forecasting - Uncertainty;[];M5 Forecast. Compet. (Uncert.) GluonTS Template;Python notebook;1718.0;28;;
2020-03-29 23:34:03;Time Series Clustering For Forecasting PreparationThe M5 dataset is a set of time series of daily sales by item Categories, Departments, Stores, and Items. These levels of granularity have a heirarchical structure, in that:  A Category has multiple Departments A Department spans across multiple Stores A Department contains multiple Items A combination of Item and Store is a the most granular level of series (SKU).   Unlike more vanilla time series forecasting tasks - where one uses a single series to predict the future of the series, this structure allows for transfer learning between series. For example: It may be that a group of items have similar sales patterns, due to seasonality in demand or supply, etc. Thus, it would make sense for a model to learn learn shared patterns to provide more robust forecasts. On the other hand, demand for groups of items might differ substancially due to external forces. Training a model to try and find similarities between these groups might only introduce noise - as the demand/supply for these items are structurally different. Clustering seriesThe purpose of this notebook is to demonstrate how we might group items that have similar underlying structure before diving into modeling using several clustering approaches. This way, we could pre-process series within groups in a similar way, and train a model for each cluster which specializes in learning this underlying structure. In this notebook I'll use a naive heirarchical method to cluster the series, point out the shortcoming of this approach, and speak about a method to approach these shortcomings called Dynamic Time Warping.;Apache 2.0;https://www.kaggle.com/timib1203/time-series-clustering-for-forecasting-preparation;1.0;['pattern', 'sklearn'];['ner', 'ai', 'rl', 'nn', 'ml'];['regression', 'train', 'model', 'clustering', 'label', 'predict'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.73;0.367;2020-12-13 13:24:02;M5 Forecasting - Uncertainty;['data cleaning, clustering'];Time Series Clustering For Forecasting Preparation;Python notebook;6189.0;20;;
2020-06-24 10:58:15;This notebook is a continuation of https://www.kaggle.com/ulrich07/quantile-regression-with-keras. Our point is to say it is maybe wrong to write off RNN or CNN nets. Maybe this can lead to a good solution. I'm sure that you guys can iterate on it and better this work !!!;Apache 2.0;https://www.kaggle.com/ulrich07/do-not-write-off-rnn-cnn;1.0;['tensorflow', 'lightgbm', 'sklearn', 'keras'];['ner', 'ai', 'cnn', 'gbm', 'rl', 'nn', 'rnn', 'ann'];['gru', 'regression', 'generation', 'train', 'model', 'epoch', 'layer', 'loss', 'label', 'predict'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.697;0.413;2020-12-13 13:24:02;multiple data sources;['gpu'];Do not write off RNN & CNN !!!;Python notebook;2877.0;34;0.19502;0.12193
2020-06-09 19:46:36;It is a baseline model. Feel free to add your own FE magic !!!;Apache 2.0;https://www.kaggle.com/ulrich07/quantile-regression-with-keras;1.0;['tensorflow', 'lightgbm', 'sklearn', 'keras'];['ner', 'ai', 'rl', 'gbm'];['train', 'model', 'epoch', 'layer', 'loss', 'label', 'predict', 'relu'];https://www.kaggle.com/c/m5-forecasting-uncertainty;0.74;0.483;2020-12-13 13:24:02;multiple data sources;['neural networks'];Quantile-Regression-with-Keras;Python notebook;7845.0;80;;
2017-02-02 07:10:47;Collaborative filtering starter with Keras. Learned from Jeremy Howard's MOOC. Up vote if you find this helpful.;Apache 2.0;https://www.kaggle.com/aikinogard/cf-starter-with-keras-0-560136;1.0;['tensorflow', 'keras'];['ai', 'nn'];['filter', 'train', 'model', 'epoch', 'layer', 'loss', 'predict'];https://www.kaggle.com/c/march-machine-learning-mania-2017;0.741;0.413;2020-12-13 13:48:32;March Machine Learning Mania 2017;[];CF starter with Keras ~0.560136;Python notebook;8167.0;34;;
2017-02-04 12:37:33;Set some constants we need to compute Elo ratings;Apache 2.0;https://www.kaggle.com/kplauritzen/elo-ratings-in-python;1.0;['sklearn'];['ner', 'ai', 'nn'];['epoch', 'label', 'regression', 'loss'];https://www.kaggle.com/c/march-machine-learning-mania-2017;0.787;0.352;2020-12-13 13:48:32;March Machine Learning Mania 2017;[];Elo Ratings in Python;Python notebook;30273.0;17;;
2018-03-14 19:26:08;Predict NCAA Basketball 2017 Here we will use Logistic Regression to predict the outcomes of every possible matchup in the 2017 March Madness basketball tournament.  Our classifier will make its decision based off of the values for 17 features.  One important feature is a ranking metric called ELO (Link #1, Link #2) while the remaining 16 features are traditional basketball metrics (described below).  Note that many functions are adapted from this solution from 2016.;Apache 2.0;https://www.kaggle.com/paultimothymooney/predict-ncaa-basketball-2017-491782;1.0;['sklearn'];['ner', 'ai', 'gan', 'cv', 'rl', 'nn', 'ml'];['regression', 'train', 'model', 'label', 'logistic regression', 'predict', 'rank'];https://www.kaggle.com/c/march-machine-learning-mania-2017;0.699;0.268;2020-12-13 13:48:33;multiple data sources;['sports, basketball'];Predict NCAA Basketball 2017 (.491782);Python notebook;2969.0;7;;
2018-04-07 01:52:13;Predict NCAA Basketball 2018 Here we will use Logistic Regression to predict the outcomes of every possible matchup in the 2018 March Madness basketball tournament.  Our classifier will make its decision based off of the values for 17 features.  One important feature is a ranking metric called ELO (Link #1, Link #2) while the remaining 16 features are traditional basketball metrics (described below).  Note that many functions are adapted from this solution from 2016.;Apache 2.0;https://www.kaggle.com/paultimothymooney/predict-ncaa-basketball-2018;1.0;['sklearn'];['ner', 'ai', 'gan', 'cv', 'rl', 'nn', 'ml'];['regression', 'train', 'model', 'label', 'logistic regression', 'predict', 'rank'];https://www.kaggle.com/c/march-machine-learning-mania-2017;0.683;0.214;2020-12-13 13:48:33;multiple data sources;['sports, basketball'];Predict NCAA Basketball 2018;Python notebook;2129.0;4;;
2020-05-01 01:37:01;At-Large and Seeding Automation via Machine Learning:The NCAA Men's basketball season can be viewed in three distinct sections. The first is the regular season. This is when all non-conference and conference games are played. The second and shortest is the conference tournament where teams can earn a chance to play in the NCAA Tournament. Lastly, the third section - reserved for only 68 teams - is the tournament used to crown the champion.  It could be fairly stated the reason NCAA men's basketball teams play the regular season is for the opportunity to play in the NCAA tournament. Some teams are guaranteed this opportunity by winning their end of season conference tournament. Teams that don't win their conference tournament may still receive an invitation via an at-large selection as a result of the high quality of their regular season and conference tournament play. After the selection committee chooses the at-large teams, it must assign all teams, both conference tournament winners and at-large selections, a seed. The purpose of this notebook is two-fold: first, to model the at-large teams and second, to assign each team a seed. Both processes will use machine learning approaches to derive the results. Along the way, we'll compare the expected versus actual results. Who made it into the at-large field under the wire and who was left standing in the cold? Who received higher or lower seeding than expected? With a high degree of accuracy, can we automate the at-large and seeding process for the NCAA Men's Basketball Tournament? How do we handle the 2020 season?;Apache 2.0;https://www.kaggle.com/btesch/ncaa-at-large-selection-and-seeding-automation;1.0;['lightgbm'];['ner', 'ai', 'dl', 'gbm', 'gan', 'cv', 'rl', 'nn', 'ml'];['filter', 'machine learning', 'regression', 'training data', 'train', 'model', 'validation data', 'reward', 'loss', 'label', 'predict', 'rank', 'classification'];https://www.kaggle.com/c/march-madness-analytics-2020;0.579;0.281;2020-12-13 13:49:58;multiple data sources;[];NCAA At-Large Selection and Seeding Automation;Python notebook;317.0;8;;
2020-05-01 01:35:02;Madness at Home and on the Court - Part 1Authors: Emilien Etchevers, Kieran Janin, Michael Karpe, Remi Le Thai, Haley Wohlever ContentsIn this notebook  Introduction  NCAA March Madness Data Analysis Seeding and Entertainment Madness through Unpredictability Entertainment due to Closeness of Games    In the second notebook:  Tweets on NCAA Data Analysis Temporal Evolution of Engagement Team Mentions Count in Tweets Sentiment Analysis for Tweets on NCAA   Conclusion  1. IntroductionMarch Madness is a period of excitement for everyone: from the die-hard fan to the serial gambler, this NCAA tournament has something for all. One of the major draws of the competition is its intangible and intoxicating element of unpredictability: with the closely packed games and high end teams, there’s always a chance for an upset, for an unexpected streak, or for a “Cinderella story.” We set out here to try to uncover whether or not these seemingly unpredictable moments could be anticipated? What truly contributes to the “madness” of a game and to this season of collegiate basketball? Our first challenge in this endeavor was attempting to define “madness.” Are we referring to the intensity of the game? the moves of each player on the court? Or are we referring to the crowd’s reaction to the outcome of a match? to the fan’s entertainment back home? Rather than limit our exploration, we decided to consider both possibilities. To do this effectively, we separated our work into two distinct categories: 1) that of empirical and “objective” madness that arises from the teams’ past game statistics and match events, and 2) that of emotional and “subjective” madness that comes from the enthusiasm of the fans while watching a game. This second type of madness is evaluated in a separate notebook which follows this one. Depending on who you ask, madness can have many meanings, but here we focus on it as the entertainment and pleasure that unites everyone around a great game of basketball. 2. NCAA March Madness Data AnalysisFor exploring the objective madness in this competition, the main data source at our disposal is the NCAA data provided through Kaggle. This data source is full of detailed and relevant information for the 2015 to 2019 seasons, from team and player names down to precisely recorded details on events that occur during each match! 2.1. Seeding and EntertainmentThe main question we explored is: can entertainment be linked to a team’s seed? In the extreme case of this is whether, by default, watching a seed 1 team compete will inherently be more enjoyable than watching a seed 16 team compete? We did this by first looking at specific events that occur during matches and working to see whether certain events were correlated with certain seeds. To perform this analysis, we start by loading useful packages as well as the relevant data. We opted to use some pre-processing performed by JasonVizkovic in his Notebook: Moreyball in the College Game...A Full NCAA EDA. It was particularly useful for helping us to isolate definite scoring attempts, understand whether they were assisted or not, and more.;Apache 2.0;https://www.kaggle.com/emimis/madness-at-home-and-on-the-court-part-1;1.0;['pattern', 'xgboost'];['ner', 'ai', 'dl', 'cv', 'rl', 'nn', 'ann'];['filter', 'train', 'model', 'layer', 'loss', 'label', 'predict', 'rank', 'understanding', 'sentiment analysis'];https://www.kaggle.com/c/march-madness-analytics-2020;0.572;0.281;2020-12-13 13:49:58;multiple data sources;[];Madness at Home and on the Court - Part 1;R notebook;285.0;8;;
2020-04-30 11:07:35;"Uncovering March Madness® Cinderella StoriesGoogle Cloud & NCAA® March Madness Analytics 2020Kaggle Analytics Prediction Competition April 30, 2020 CONTENTS OF THIS FILE I. Definition 1.1. Project Overview 1.2. Problem Statement 1.3. Methodology   II. Implementation 2.1. The Basics, 1985-2020 2.2. Geography, 2010-2020 2.3. Team Box Scores, 2003-2019 2.4. Play-by-play, 2015-2020 2.5. Individual Statistics, 2015-2020 2.6. Public Rankings, 2003-2020 2.7. Prediction Experiment   III. Results 3.1. General Findings 3.2. Uncovering Cinderellaness 3.3. Predicting Cinderellas   References   A Note to the ReaderEditorial ""we"" is used in place of ""I"" and in the meaning of ""the author and the reader"". I recommend reading the I. Definition and III. Results sections before the II. Implementation.  ABSTRACTOur analysis aimed to define common features and specific trends among ""Cinderella"" teams in NCAA® men's basketball. In this context, Cinderella was defined as any basketball team seeded 10th or worse that has advanced to the Round 3 in NCAA® tournament. We have divided all the remaining teams into two more categories - Top and Ordinary. We explored, filtered and analyzed NCAA® data across different dimensions and used descriptive statistics and exploratory visualizations to summarize main characteristics about the data in general, and in particular about ""Cinderellaness"" as our target of interest. Our analysis demonstrated that a typical Cinderella team is ranked between 20 and 65 in a pre-tournament rankings of a popular ranking systems. Cinderellas are good at shooting 2-pointers in the regular season, but not so much in the tournaments. The opposite is true for the three-point goals - Cinderellas have the highest three-point field goal ratio in NCAA® tournaments of all team categories. Cinderellas are successful in defensive rebounding and will likely have a positive Rebound Margin in the regular season games. They typically win with a high scoring margin in Round 2 of NCAA® tournament, but it is harder for them to keep it as high in the later rounds. For this research, we have trained eXtreme Gradient Boosting (XGBoost) machine learning algorithm to predict which team had the best potential to become a Cinderella before the March Madness was canceled. Our model predicted that ETSU (East Tennessee State University) was the most likely candidate for a Cinderella team of the 2020 season.  I. Definition1.1. Project OverviewProject Origin Each season there are thousands of men's and women's NCAA® basketball games played between Division I teams, culminating in March Madness®, the national championship tournaments that start in the middle of March [1]. The men's and women's NCAA basketball tournaments are beloved American sports traditions. These are single-elimination tournaments, which means that the championship team has to win at least six games in a row to claim the title. This high-stakes environment — plus the chance to witness a crazy ""Cinderella-story"" upset, gives the tournament its March Madness® nickname [4]. The challenge of the ""Google Cloud & NCAA® March Madness Analytics"" competition, sponsored by Google Cloud and hosted by Kaggle, is to present an exploratory analysis of the March Madness® using a Kaggle Notebook. Prerequisite Knowledge In this study, we assume that the reader is familiar with the basic NCAA® men's basketball rules and terminology. For those new to basketball, we recommend [4] and [26] for a quick introduction. Input Data The input NCAA® data is provided for this competition and is available from the competition website. The data is about college basketball games and teams and is divided into 6 sections - The Basics, Team Box Scores, Geography, Public Rankings, Play-by-play and Supplements. Please refer to the Data [1] section at the bottom of this notebook for a full description of each file. On March 12, 2020, NCAA® canceled the Division I men's and women's 2020 basketball tournaments, as well as all remaining winter and spring NCAA® championships based on the evolving COVID-19 public health threat [2], so the 2020 data is incomplete and does not have an information about 2020 NCAA® tournament bracket. 1.2. Problem StatementThe goal of our project is to use data analysis to explain ""cinderellaness"" - define common features and specific trends among ""Cinderella"" teams in NCAA® men's basketball. The intended solution is to:  Define and filter out our target of interest - ""Cinderella"" teams Preprocess, filter and analyze input data Build visualizations to provide insights into the data & metrics Use machine learning to predict which team had the potential to become a Cinderella in a 2020 season Communicate the results of the analysis  1.3. MethodologyData Exploration and Preprocessing Scientific computing and analysis packages such as NumPy and Pandas will be used to explore and preprocess the data. Data cleaning will be performed where necessary. We will filter data across different categories, such as regular season vs. NCAA® tournament, all games vs. games won, team segment vs. metric vs. season. Data SegmentationThe essential part of our analysis is to divide men's NCAA® basketball teams into 3 groups - Cinderella, Top and Ordinary. A March Madness Cinderella is a team that greatly exceeds its NCAA® tournament expectations. They are generally afterthoughts on the Selection Sunday bracket, but wind up becoming one of the biggest stories of the tournament [3]. In NCAA®, the field of teams is divided into four geographical regions. Each region has between 16 and 18 teams, which are assigned a seed number of one through 18, with the best team in the region awarded the No. 1 seed. Traditionally, the highest seeds (Nos. 1 through 8) have enjoyed more success than the lower seeds (Nos. 9 through 16). The lower seeds represent potential Cinderellas of the tournament. A Cinderella team is one that unexpectedly achieves success in the tournament. Traditionally, Cinderella's chariot turns back into a pumpkin before getting to the Final Four [4] (also see Figure 1). Considering the above definition, we decided to use the following segmentation as the foundation for our discussion and analysis:  CINDERELLA - any basketball team seeded 10th or worse that has advanced to the Round 3 in NCAA® tournament. This group is our target of interest. TOP - top-seeded (Nos. 1 through 4) teams who have advanced to the Round 3 in NCAA® tournament. This group will represent the most competitive teams - teams that match expectations. ORDINARY - all the other NCAA® tournament teams not falling under two previous categories, for example seeded No 2. but lost in the first-round game. Note that all seed Nos. 5 through 9 will always fall under this category.";Apache 2.0;https://www.kaggle.com/evanca/uncovering-cinderellaness;1.0;['pattern', 'tensorflow', 'xgboost', 'sklearn'];['ner', 'ai', 'dl', 'gbm', 'gan', 'cv', 'rl', 'ml', 'nn', 'ann'];['filter', 'reward', 'predict', 'ground truth', 'machine learning', 'training data', 'train', 'recommend', 'classification', 'labeled', 'model', 'layer', 'support vector machines', 'loss', 'rank', 'understanding', 'decision tree', 'supervised learning', 'test data', 'regression', 'fitting', 'label', 'gradient boosting', 'random forest'];https://www.kaggle.com/c/march-madness-analytics-2020;0.614;0.327;2020-12-13 13:49:58;multiple data sources;[];Uncovering Cinderellaness;Python notebook;565.0;13;;
2020-04-29 00:04:23;What keeps your eyes glued to the screen while you are watching a basketball game?Arguably, the answer is in the lines of  your love for the game your support for one of the contending teams how hard-fought the game is  In this notebook, we will try to quantify the last point or, by abusing the terminology of the competition, define how competitive a college basketball game can be. Trying to describe in numbers the emotion rushing through the crowd while the ball is flying towards the basket and ends in a buzzer-beater might be too ambitious. However, the core assumption of this notebook is that a score for competitiveness can be extracted by observing how the game unfolded. To do so, we will make extensive use of play-by-play data that tells us what happened during the game and when. For the past 6 Seasons, we have this information for both the Men's and the Women's tournaments and, while some differences between the two tournaments can be found, we found that the way the game can unfold, either by turning out to be competitive or not, is the same for both. We will thus model them together as we are interested in finding out how to create such a score for a generic basketball game. This notebook is organized as follows  Data preparation: everything can be found in this utility script and the key concept will be summarized in this section. A hard definition for a competitive game: what conditions a game should satisfy to be considered competitive. A score for competitiveness: where a Machine Learning model will guide us towards the definition of our score. Finding the Madness: here we will analyse how the score relates to the key characteristics of a game. Limits and next steps: where we will conclude our journey.  Data preparationThe functions that create the data we are going to use can be found in this utility script, where the non-trivial statistics were generated by following these definitions. In summary,  By using the scoring events, we get the game result during the game. We focus on 3 moments: the full game, the second half, the last 3 minutes. We get how many times the lead of the game changed in each of these (overlapping) periods. We aggregate and count the events in each period, for example the number of TO in the last 3 minutes.  Here a sample of the final result;Apache 2.0;https://www.kaggle.com/lucabasa/quantify-the-madness-a-study-of-competitiveness;1.0;['pattern', 'xgboost', 'sklearn'];['ner', 'ai', 'dl', 'gan', 'cv', 'rl', 'nn', 'ml'];['machine learning', 'train', 'model', 'layer', 'loss', 'label', 'predict', 'rank', 'classification', 'labeled'];https://www.kaggle.com/c/march-madness-analytics-2020;0.684;0.431;2020-12-13 13:49:58;multiple data sources;['data visualization, sports, basketball, +1 moremodel explainability'];Quantify the Madness, a study of competitiveness;Python notebook;2184.0;42;;
2020-05-01 01:47:35;"Redefining the RosterUsing unsupervised machine learning to cluster NCAA players by their stats. Most people who watch March Madness are familiar with the standard positions of basketball: guards, forwards, and centers. But as basketball continues to evolve, the lines that define players have become more blurred. In a 2013 article, Myron Medcalf questioned if the traditional positions were even still relevant. Metcalf said, ""The descriptors that made sense years ago feel inadequate today. Point guards, shooting guards, small forwards, power forwards and centers -- in some cases -- have been replaced by young men who simply call themselves players. [1]"" My question, then is: What does the data show us about player positions? Would it be possible to categorize players' positions based solely on the data? After defining these ""positions"" what types of rosters fare well in the March Madness tournament? Using an unsupervised machine learning technique called clustering, I've identified 5 distinct types of college basketball players. They are: Ball Distributors, Elite Bigs, Shot Takers, 3 Point Specialists, and Paint Dominators. In this notebook, I'll go through the process used to identify these groups, and go into more detail about what makes each unique. So let's let the data tell the story of the players who rule March Madness!";Apache 2.0;https://www.kaggle.com/robikscube/redefining-ncaa-basketball-positions-using-data;1.0;['lightgbm', 'sklearn'];['ner', 'ai', 'dl', 'gbm', 'gan', 'rl', 'ml', 'nn', 'ann'];['filter', 'machine learning', 'model', 'layer', 'clustering', 'loss', 'label', 'predict', 'rank'];https://www.kaggle.com/c/march-madness-analytics-2020;0.643;0.357;2020-12-13 13:49:58;multiple data sources;[];Redefining NCAA Basketball Positions using Data!;Python notebook;954.0;18;;
