link;category;subcategory;category_guess;category_match;category_similar;subcategory_guess;subcategory_match;subcategory_similar
https://github.com/IBM/iot-predictive-analytics;Manufacturing;Failure;"{""Manufacturing"": 0.7981155514717102}";True;False;"{""Preventative and Reactive"": 0.7017003893852234, ""Failure"": 0.488385945558548, ""Management and Operations"": 0.3398309350013733}";False;True
https://github.com/IBM-Cloud-DevFest-2018/Data-Science-for-Banking/;Banking & Insurance;Consumer Financial;{};False;False;"{""Preventative and Reactive"": 0.2675939202308655}";False;False
https://github.com/IBM-DSE/CyberShop-Analytics;Wholesale & Retail;Retail;{};False;False;"{""Retail"": 0.9973893761634827, ""Preventative and Reactive"": 0.7826751470565796}";True;False
https://github.com/ikatsov/algorithmic-examples;Media & Publishing;Marketing;{};False;False;"{""Machine Learning"": 0.8388411998748779, ""Marketing"": 0.729843258857727, ""Tools"": 0.43141505122184753, ""Preventative and Reactive"": 0.33896538615226746}";False;True
https://github.com/imhgchoi/Corr_Prediction_ARIMA_LSTM_Hybrid;Finance;Trading & Investment;"{""Real Estate, Rental & Leasing"": 0.5594080686569214, ""Wholesale & Retail"": 0.5566192865371704, ""Banking & Insurance"": 0.47444018721580505, ""Biotechnological & Life Sciences"": 0.4728792607784271, ""Construction & Engineering"": 0.4530375301837921, ""Finance"": 0.356731116771698, ""Accommodation & Food"": 0.347954124212265, ""Manufacturing"": 0.3290863037109375, ""Media & Publishing"": 0.31681764125823975, ""Healthcare"": 0.3066108524799347, ""Education & Research"": 0.30575627088546753, ""Utilities"": 0.27751344442367554, ""Economics"": 0.26747292280197144}";False;True;"{""Machine Learning"": 0.845352828502655, ""Trading & Investment"": 0.6801893711090088, ""Real Estate"": 0.6579579710960388, ""Preventative and Reactive"": 0.620354950428009, ""Insurance and Risk"": 0.5346519351005554, ""Rental & Leasing"": 0.5324163436889648, ""Valuation"": 0.5305042266845703, ""Retail"": 0.3903428316116333, ""Transportation"": 0.31306615471839905, ""General"": 0.2972713112831116, ""Quality"": 0.2757786214351654, ""Student"": 0.2538331151008606}";False;True
https://github.com/ishank011/gs-quantify-bond-prediction;Finance;Trading & Investment;"{""Finance"": 0.8903622031211853, ""Economics"": 0.6219046711921692}";True;False;"{""Preventative and Reactive"": 0.6785297989845276, ""Quality"": 0.6556892395019531, ""Tools"": 0.6371875405311584, ""Student"": 0.5840903520584106, ""General"": 0.537660539150238, ""Machine Learning"": 0.5261743068695068, ""Trading & Investment"": 0.4895325303077698, ""School"": 0.3223634660243988, ""Judicial Applied"": 0.31977903842926025, ""Sequencing"": 0.3087754547595978, ""Wholesale"": 0.26715287566185}";False;True
https://github.com/iurisegtovich/PyTherm-applied-thermodynamics;Construction & Engineering;Engineering;{};False;False;"{""Student"": 0.5557695627212524, ""School"": 0.5284159779548645}";False;False
https://github.com/ivan-bilan/Painting_Forensics;Miscellaneous;Art;"{""Emergency & Relief"": 0.3531606197357178}";False;False;"{""General"": 0.6510674953460693, ""Quality"": 0.5638148784637451, ""Student"": 0.34697628021240234, ""School"": 0.2808685600757599, ""Preventative and Reactive"": 0.25750210881233215}";False;False
https://github.com/jamesypeng/Smarter-Emergency-Dispatch;Emergency & Relief;Preventative and Reactive;"{""Healthcare"": 0.4025081694126129, ""Emergency & Relief"": 0.39071765542030334}";False;True;"{""Quality"": 0.3764059543609619, ""Tools"": 0.2961617112159729, ""Preventative and Reactive"": 0.28944382071495056, ""Student"": 0.28353869915008545, ""General"": 0.2811518907546997}";False;True
https://github.com/janzaib-masood/Educational-Data-Mining;Education & Research;Student;"{""Education & Research"": 0.2664671838283539}";True;False;"{""Student"": 0.6988573670387268, ""Machine Learning"": 0.2859148383140564}";True;False
https://github.com/Jean-njoroge/coal-exploratory/;Utilities;Coal, Oil & Gas;{};False;False;"{""Preventative and Reactive"": 0.5760213732719421}";False;False
https://github.com/jellespijker/pymech;Construction & Engineering;Engineering;{};False;False;"{""Student"": 0.30989789962768555}";False;False
https://github.com/jerryxyx/EquineTrading;Miscellaneous;Betting;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/jfzhang95/LSTM-water-table-depth-prediction;Agriculture;Development;"{""Agriculture"": 0.9607483148574829}";True;False;"{""Preventative and Reactive"": 0.3251924514770508}";False;False
https://github.com/jhconning/Dev-II/;Economics;General;"{""Economics"": 0.9433097243309021}";True;False;"{""School"": 0.7293497323989868, ""Student"": 0.548211395740509}";False;False
https://github.com/jinsonfernandez/NLP_School-Budget-Project;Education & Research;School;"{""Finance"": 0.6740673780441284, ""Utilities"": 0.3779827654361725, ""Government and Public Works"": 0.35070210695266724, ""Accommodation & Food"": 0.2546261250972748}";False;False;"{""Rental & Leasing"": 0.3510293960571289, ""Preventative and Reactive"": 0.34717419743537903, ""Tools"": 0.32070136070251465, ""Student"": 0.2821557819843292}";False;False
https://github.com/jjakimoto/finance_ml;Finance;Trading & Investment;"{""Finance"": 0.9403929710388184, ""Banking & Insurance"": 0.47895655035972595}";True;False;"{""Machine Learning"": 0.9610312581062317, ""Trading & Investment"": 0.3325970470905304, ""Preventative and Reactive"": 0.3233089745044708, ""Valuation"": 0.2890806794166565}";False;True
https://github.com/jlperla/ECON407_2018;Economics;General;"{""Economics"": 0.9591869115829468, ""Education & Research"": 0.6408548355102539, ""Accounting"": 0.5139681100845337, ""Construction & Engineering"": 0.4380529522895813, ""Real Estate, Rental & Leasing"": 0.40709206461906433, ""Biotechnological & Life Sciences"": 0.32672613859176636, ""Banking & Insurance"": 0.25869154930114746}";True;False;"{""Material Science"": 0.8980851173400879, ""School"": 0.7687229514122009, ""Student"": 0.7122858762741089, ""Insurance and Risk"": 0.35437095165252686, ""General"": 0.3503727912902832, ""Quality"": 0.329694002866745, ""Rental & Leasing"": 0.31445008516311646, ""Preventative and Reactive"": 0.3110632598400116, ""Trading & Investment"": 0.2938091456890106, ""Water & Pollution"": 0.2611507773399353}";False;True
https://github.com/joelowj/Machine-Learning-and-Reinforcement-Learning-in-Finance;Finance;Trading & Investment;"{""Finance"": 0.9946766495704651}";True;False;"{""Machine Learning"": 0.9821540117263794, ""School"": 0.6380975842475891}";False;False
https://github.com/johnfwhitesell/CensusPull/;Government and Public Works;Charities;{};False;False;"{""Preventative and Reactive"": 0.31255751848220825}";False;False
https://github.com/johnpfay/USWaterAccounting;Utilities;Water & Pollution;"{""Utilities"": 0.2509823441505432}";True;False;"{""Tools"": 0.7486129999160767, ""Water & Pollution"": 0.5911789536476135, ""Student"": 0.5101748704910278, ""Preventative and Reactive"": 0.42228391766548157, ""Machine Learning"": 0.3526935279369354}";False;True
https://github.com/JonathanREB/Budget_SchoolsAnalysis/;Education & Research;School;"{""Finance"": 0.42694640159606934, ""Biotechnological & Life Sciences"": 0.32960018515586853, ""Education & Research"": 0.3258744776248932}";False;True;"{""School"": 0.9918352365493774, ""Student"": 0.4555290937423706, ""Preventative and Reactive"": 0.397653192281723}";True;False
https://github.com/JorgeDeLosSantos/nusa;Construction & Engineering;Engineering;{};False;False;"{""Student"": 0.5601369738578796, ""Tools"": 0.4822939336299896}";False;False
https://github.com/jorgehas/smart-defect-inspection;Manufacturing;Failure;"{""Manufacturing"": 0.9446584582328796}";True;False;{};False;False
https://github.com/josephofiowa/dc-michelin-challenge;Accommodation & Food;Restaurant;"{""Accommodation & Food"": 0.8448870182037354}";True;False;"{""Restaurant"": 0.8321465849876404, ""Food"": 0.8150255084037781, ""Quality"": 0.6082738041877747, ""General"": 0.5241140127182007, ""Student"": 0.3037336766719818}";True;False
https://github.com/jrieke/lstm-biology;Biotechnological & Life Sciences;General;"{""Biotechnological & Life Sciences"": 0.7106696367263794}";True;False;"{""Machine Learning"": 0.887982964515686, ""Preventative and Reactive"": 0.7006532549858093, ""Life-sciences"": 0.6453996300697327, ""Student"": 0.5344694256782532, ""Quality"": 0.44747790694236755, ""Tools"": 0.35843855142593384}";False;False
https://github.com/JSchelldorfer/ActuarialDataScience;Banking & Insurance;Insurance and Risk;{};False;False;"{""Student"": 0.4806526303291321, ""Preventative and Reactive"": 0.26592183113098145}";False;False
https://github.com/jstac/econometrics/;Economics;Computational;"{""Economics"": 0.8839449882507324}";True;False;{};False;False
https://github.com/jstac/quantecon_nyu_2016;Economics;Computational;"{""Economics"": 0.9212625026702881}";True;False;{};False;False
https://github.com/jubins/DeepLearning-Food-Image-Recognition-And-Calorie-Estimation;Accommodation & Food;Food;"{""Accommodation & Food"": 0.9715031981468201}";True;False;"{""Machine Learning"": 0.9982075691223145, ""Food"": 0.9946009516716003, ""Preventative and Reactive"": 0.6827524304389954, ""Tools"": 0.5523924231529236, ""Restaurant"": 0.5401768088340759, ""Student"": 0.30259937047958374}";False;True
https://github.com/JulianMar11/SentimentPoliticalCompass;Government and Public Works;Politics;"{""Media & Publishing"": 0.7314280867576599, ""Utilities"": 0.6377115845680237}";False;False;"{""Politics"": 0.8708945512771606, ""Tools"": 0.8458511233329773, ""General"": 0.8414366841316223, ""Genomics"": 0.7545738816261292, ""Student"": 0.603345513343811, ""Wholesale"": 0.531091570854187, ""Preventative and Reactive"": 0.4659847617149353, ""Maintenance"": 0.44010594487190247, ""Quality"": 0.42825716733932495, ""Textual Analysis"": 0.3758264183998108, ""Sequencing"": 0.32093310356140137}";True;False
https://github.com/k2inno-tech/jupyter-genomics;Biotechnological & Life Sciences;Genomics;{};False;False;"{""Student"": 0.5691267251968384, ""Sequencing"": 0.44549018144607544, ""Preventative and Reactive"": 0.32601985335350037}";False;False
https://github.com/kaiareyes/ambulance;Emergency & Relief;Ambulance:;{};False;False;"{""Tools"": 0.4725562036037445}";False;False
https://github.com/kaitai/stress-testing-with-jupyter/;Banking & Insurance;Insurance and Risk;"{""Banking & Insurance"": 0.2697882652282715}";True;False;"{""Student"": 0.5826779007911682, ""Insurance and Risk"": 0.3549901843070984, ""Restaurant"": 0.3189767897129059, ""Preventative and Reactive"": 0.2685307264328003}";False;True
https://github.com/Karagul/BoE_stress_test/;Banking & Insurance;Insurance and Risk;"{""Banking & Insurance"": 0.3613801896572113, ""Wholesale & Retail"": 0.2543688118457794}";True;False;{};False;False
https://github.com/kaumaron/Data_Science/;Banking & Insurance;Management and Operations;{};False;False;{};False;False
https://github.com/Kevin-McIsaac/Nightlife;Justice, Law and Regulations;Policy and Regulatory;{};False;False;"{""Preventative and Reactive"": 0.6278824806213379}";False;False
https://github.com/khanhnamle1994/fashion-recommendation;Miscellaneous;Tourism;{};False;False;"{""Machine Learning"": 0.6769297122955322, ""Preventative and Reactive"": 0.5433584451675415, ""Student"": 0.3042476177215576}";False;False
https://github.com/kkirchhoff01/DebateAnalysis;Government and Public Works;Politics;{};False;False;"{""Politics"": 0.9150521755218506, ""Tools"": 0.4018067419528961, ""Machine Learning"": 0.33344346284866333}";True;False
https://github.com/klin90/missinglink;Accommodation & Food;Restaurant;"{""Accommodation & Food"": 0.9243462681770325}";True;False;"{""Restaurant"": 0.9689862728118896}";True;False
https://github.com/kmunger/YT_descriptive;Government and Public Works;Politics;{};False;False;"{""Politics"": 0.9958012104034424, ""Preventative and Reactive"": 0.6699670553207397}";True;False
https://github.com/kralmachine/WholesaleCustomerAnalysis;Wholesale & Retail;Wholesale;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/krpiyush5/Amazon-Fine-Food-Review;Accommodation & Food;Food;"{""Accommodation & Food"": 0.7315421104431152}";True;False;"{""Machine Learning"": 0.9928481578826904, ""Food"": 0.9710084199905396}";False;True
https://github.com/kshitizkhanal7/Aerogami;Construction & Engineering;Engineering;"{""Education & Research"": 0.679869532585144}";False;False;"{""Student"": 0.8617169857025146, ""Preventative and Reactive"": 0.35365718603134155, ""School"": 0.3494529128074646}";False;False
https://github.com/KSpiliop/Fraud_Detection;Banking & Insurance;Fraud;{};False;False;"{""Preventative and Reactive"": 0.724871814250946, ""Machine Learning"": 0.6122579574584961, ""Tools"": 0.5779711008071899, ""Student"": 0.4185361862182617, ""Restaurant"": 0.28345999121665955}";False;False
https://github.com/LaranIkal/ProductAnomaliesDetection;Manufacturing;Maintenance;"{""Manufacturing"": 0.5534393787384033}";True;False;"{""Preventative and Reactive"": 0.5757320523262024, ""Retail"": 0.4090442657470703, ""Marketing"": 0.27992409467697144}";False;False
https://github.com/LauraChen/02-Metis-Web-Scraping;Government and Public Works;Charities;"{""Emergency & Relief"": 0.393923282623291}";False;False;"{""Preventative and Reactive"": 0.5303641557693481, ""Quality"": 0.3256585896015167, ""Tools"": 0.288748562335968, ""Student"": 0.27455979585647583}";False;False
https://github.com/Law-AI/summarization;Justice, Law and Regulations;Tools;"{""Justice, Law and Regulations"": 0.41236770153045654}";True;False;"{""Judicial Applied"": 0.9043721556663513, ""Tools"": 0.5446071028709412, ""Preventative and Reactive"": 0.3723125755786896, ""Student"": 0.35766980051994324}";False;True
https://github.com/LeadingIndiaAI/Forest-Fire-Detection-through-UAV-imagery-using-CNNs;Emergency & Relief;Preventative and Reactive;"{""Emergency & Relief"": 0.42209145426750183}";True;False;"{""Physical"": 0.50115567445755, ""General"": 0.42397159337997437, ""Quality"": 0.4140644669532776, ""Failure"": 0.312385231256485}";False;False
https://github.com/Lemma1/DPFE;Utilities;Transportation;"{""Economics"": 0.6116447448730469, ""Utilities"": 0.4383808672428131, ""Manufacturing"": 0.43752551078796387, ""Finance"": 0.4139241576194763, ""Wholesale & Retail"": 0.3337564468383789, ""Healthcare"": 0.2885940968990326, ""Real Estate, Rental & Leasing"": 0.288485050201416, ""Construction & Engineering"": 0.27479287981987}";False;True;"{""Preventative and Reactive"": 0.7761235237121582, ""Tools"": 0.6535122990608215, ""Transportation"": 0.5592235326766968, ""Management and Operations"": 0.5152297019958496, ""Marketing"": 0.45318105816841125, ""Student"": 0.4528585970401764, ""Tourism"": 0.4148452877998352, ""Retail"": 0.3816794455051422, ""Machine Learning"": 0.3642003536224365, ""Policy and Regulatory"": 0.344749391078949, ""Restaurant"": 0.30893322825431824, ""Rental & Leasing"": 0.2636334002017975, ""Real Estate"": 0.2585175037384033}";False;True
https://github.com/leportella/federal-road-accidents;Emergency & Relief;Disaster Management;{};False;False;"{""Transportation"": 0.6678469181060791, ""Preventative and Reactive"": 0.535024106502533, ""Machine Learning"": 0.46283039450645447, ""General"": 0.3577077090740204}";False;False
https://github.com/LexPredict/lexpredict-contraxsuite;Justice, Law and Regulations;Tools;"{""Accommodation & Food"": 0.48919039964675903, ""Real Estate, Rental & Leasing"": 0.2972007691860199}";False;False;"{""Preventative and Reactive"": 0.9287465214729309, ""Machine Learning"": 0.9164907336235046, ""Insurance and Risk"": 0.522790253162384, ""Management and Operations"": 0.3862890303134918, ""Rental & Leasing"": 0.30060288310050964, ""Trading & Investment"": 0.29302534461021423, ""Policy and Regulatory"": 0.2818683087825775}";False;False
https://github.com/limberc/tianchi-IMQF;Manufacturing;Quality;"{""Manufacturing"": 0.9569951295852661}";True;False;"{""Quality"": 0.9232455492019653}";True;False
https://github.com/llSourcell/AI_Supply_Chain;Utilities;Transportation;{};False;False;"{""Machine Learning"": 0.8850343227386475, ""Preventative and Reactive"": 0.2792191803455353}";False;False
https://github.com/llSourcell/mapo;Utilities;Coal, Oil & Gas;{};False;False;"{""Machine Learning"": 0.9189509749412537, ""Tools"": 0.689287543296814, ""Preventative and Reactive"": 0.6481274962425232, ""Student"": 0.5475229024887085, ""Quality"": 0.32465240359306335, ""General"": 0.26962488889694214}";False;False
https://github.com/lnsongxf/Applied_Computational_Economics_and_Finance/;Economics;General;"{""Finance"": 0.8164272308349609, ""Economics"": 0.42534738779067993}";False;True;{};False;False
https://github.com/Lolonon/Restaurant-Analytical-Solution;Accommodation & Food;Restaurant;"{""Accommodation & Food"": 0.4699275493621826}";True;False;"{""Restaurant"": 0.7568105459213257, ""Preventative and Reactive"": 0.5795875787734985, ""Tools"": 0.5552976131439209, ""Sequencing"": 0.45508134365081787, ""Quality"": 0.45003554224967957, ""Food"": 0.42240655422210693, ""Trading & Investment"": 0.37925446033477783, ""General"": 0.32644402980804443, ""Student"": 0.3262012004852295, ""Wholesale"": 0.302511990070343}";True;False
https://github.com/LongOnly/Quantitative-Notebooks;Finance;Trading & Investment;"{""Finance"": 0.8308735489845276, ""Education & Research"": 0.42400240898132324}";True;False;"{""School"": 0.720744788646698, ""Trading & Investment"": 0.6484156847000122, ""Student"": 0.3139367401599884, ""Preventative and Reactive"": 0.2765548527240753, ""Tools"": 0.26161858439445496}";False;True
https://github.com/longtng/frauddetectionproject/;Banking & Insurance;Fraud;"{""Finance"": 0.5801186561584473}";False;False;"{""Preventative and Reactive"": 0.8910426497459412, ""Fraud"": 0.804623544216156}";False;True
https://github.com/luqmanhakim/research-on-sp-wholesale/;Utilities;Electricity;"{""Education & Research"": 0.9301456809043884, ""Wholesale & Retail"": 0.6977118253707886, ""Economics"": 0.5905600786209106, ""Finance"": 0.44952142238616943}";False;False;"{""Wholesale"": 0.9917605519294739, ""Quality"": 0.5394713282585144, ""Preventative and Reactive"": 0.32171761989593506, ""Valuation"": 0.28493112325668335}";False;False
https://github.com/m-hoff/maintsim;Manufacturing;Maintenance;"{""Manufacturing"": 0.7548573017120361}";True;False;"{""Maintenance"": 0.9239836931228638}";True;False
https://github.com/manuvarkey/Gestimator;Construction & Engineering;Engineering;"{""Government and Public Works"": 0.5883255004882812, ""Utilities"": 0.42664700746536255, ""Justice, Law and Regulations"": 0.3097200095653534}";False;False;"{""General"": 0.9039617776870728, ""Quality"": 0.610018253326416, ""Student"": 0.5533959865570068, ""Preventative and Reactive"": 0.550580620765686, ""Tools"": 0.474826842546463, ""School"": 0.3072658181190491, ""Rental & Leasing"": 0.305185467004776, ""Water & Pollution"": 0.3044081926345825, ""Restaurant"": 0.29950374364852905, ""Policy and Regulatory"": 0.2983241081237793, ""Maintenance"": 0.2831929624080658, ""Valuation"": 0.25929319858551025}";False;False
https://github.com/marcotav/hotels;Accommodation & Food;Accomodation;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/MarcusOlivecrona/REINVENT;Biotechnological & Life Sciences;Chemoinformatics and drug discovery;"{""Biotechnological & Life Sciences"": 0.6376975178718567}";True;False;"{""Machine Learning"": 0.9591732621192932, ""Life-sciences"": 0.7279077768325806, ""Material Science"": 0.6625874042510986, ""Preventative and Reactive"": 0.5547268390655518}";False;False
https://github.com/materialsproject/emmet;Construction & Engineering;Material Science;"{""Manufacturing"": 0.4484996795654297, ""Construction & Engineering"": 0.4325210154056549, ""Real Estate, Rental & Leasing"": 0.38970625400543213, ""Utilities"": 0.2541171610355377}";False;True;"{""Preventative and Reactive"": 0.8998746871948242, ""Physical"": 0.8116858601570129, ""Material Science"": 0.8025083541870117, ""Quality"": 0.577287495136261, ""Real Estate"": 0.4712461531162262, ""Student"": 0.39642471075057983, ""General"": 0.3196221590042114}";False;True
https://github.com/materialsproject/pymatgen/;Construction & Engineering;Material Science;{};False;False;"{""Genomics"": 0.9078840017318726, ""Material Science"": 0.8429681062698364, ""General"": 0.536137044429779, ""Student"": 0.43334856629371643, ""Quality"": 0.34960222244262695, ""Preventative and Reactive"": 0.3133879005908966, ""Physical"": 0.2763562798500061, ""Tools"": 0.26411867141723633}";False;True
https://github.com/materialsvirtuallab/megnet;Construction & Engineering;Material Science;"{""Biotechnological & Life Sciences"": 0.5074584484100342}";False;False;"{""Machine Learning"": 0.9824674129486084, ""Material Science"": 0.7838489413261414, ""Life-sciences"": 0.38743332028388977}";False;True
https://github.com/MAydogdu/ConsumerFinancialProtectionBureau/;Government and Public Works;Social Policies;"{""Banking & Insurance"": 0.3009701669216156, ""Finance"": 0.25186002254486084}";False;False;"{""Preventative and Reactive"": 0.3995889723300934, ""Insurance and Risk"": 0.39029839634895325, ""Policy and Regulatory"": 0.36636674404144287, ""Quality"": 0.2617274224758148, ""Rental & Leasing"": 0.2577657103538513}";False;False
https://github.com/MAydogdu/TextualAnalysis;Finance;Trading & Investment;"{""Finance"": 0.814346969127655, ""Accounting"": 0.3740590810775757, ""Economics"": 0.3336970806121826, ""Banking & Insurance"": 0.2844816744327545}";True;False;"{""Machine Learning"": 0.9706999063491821, ""Tools"": 0.5956972241401672, ""Quality"": 0.46208062767982483, ""Preventative and Reactive"": 0.34367743134498596, ""Wholesale"": 0.33478111028671265, ""Valuation"": 0.2986229360103607}";False;False
https://github.com/mbravidor/PyDSout;Finance;Data;"{""Finance"": 0.45469996333122253, ""Utilities"": 0.391981840133667, ""Emergency & Relief"": 0.3877990245819092, ""Real Estate, Rental & Leasing"": 0.3852088749408722, ""Education & Research"": 0.37288400530815125, ""Justice, Law and Regulations"": 0.3655160665512085, ""Construction & Engineering"": 0.3243066966533661, ""Healthcare"": 0.32095861434936523, ""Government and Public Works"": 0.3106122612953186, ""Media & Publishing"": 0.30533406138420105, ""Banking & Insurance"": 0.3008138835430145, ""Wholesale & Retail"": 0.2924499809741974, ""Economics"": 0.2900788486003876, ""Biotechnological & Life Sciences"": 0.2888106405735016, ""Accommodation & Food"": 0.26981329917907715, ""Accounting"": 0.2681886851787567, ""Manufacturing"": 0.2558917701244354}";True;False;"{""Quality"": 0.7823308110237122, ""Student"": 0.6175523996353149, ""Tools"": 0.6089540123939514, ""Restaurant"": 0.6061251163482666, ""Insurance and Risk"": 0.45228293538093567, ""Retail"": 0.41822129487991333, ""Management and Operations"": 0.3811964690685272, ""Transportation"": 0.37636256217956543, ""Trading & Investment"": 0.3715202212333679, ""Water & Pollution"": 0.36259564757347107, ""Rental & Leasing"": 0.32981133460998535, ""Policy and Regulatory"": 0.2851882874965668, ""School"": 0.2781541347503662, ""Real Estate"": 0.2703307867050171, ""Social Policies"": 0.26691317558288574, ""Life-sciences"": 0.25412359833717346, ""Marketing"": 0.25343549251556396}";False;False
https://github.com/mdeff/pygsp_tutorial_graphsip;Construction & Engineering;Engineering;{};False;False;"{""School"": 0.7982842326164246, ""Student"": 0.7419847846031189, ""Preventative and Reactive"": 0.28353872895240784}";False;False
https://github.com/Meena-Mani/SECOM_class_imbalance;Manufacturing;General;"{""Manufacturing"": 0.5612314939498901}";True;False;"{""Preventative and Reactive"": 0.48402929306030273}";False;False
https://github.com/Mehranov/UnderstandingAndPredictingPropertyMaintenanceFines/;Construction & Engineering;Material Science;{};False;False;"{""Machine Learning"": 0.9652148485183716, ""Sequencing"": 0.7578994035720825, ""Tools"": 0.5148938298225403, ""Transportation"": 0.44543856382369995, ""Preventative and Reactive"": 0.3929568827152252, ""Quality"": 0.35717537999153137, ""Policy and Regulatory"": 0.2676030397415161, ""Marketing"": 0.2630453109741211}";False;False
https://github.com/MengchuanFu/Suspecious-Apps-Detection;Government and Public Works;Social Policies;"{""Education & Research"": 0.48416590690612793}";False;False;"{""Marketing"": 0.6389505863189697, ""Student"": 0.6138865351676941, ""General"": 0.4913542568683624, ""Quality"": 0.3657977283000946, ""Sequencing"": 0.3576262295246124, ""Textual Analysis"": 0.3541809320449829, ""Valuation"": 0.303849458694458, ""Physical"": 0.28825172781944275}";False;False
https://github.com/mesgarpour/T-CARER;Emergency & Relief;Preventative and Reactive;"{""Healthcare"": 0.6677114367485046}";False;False;"{""Preventative and Reactive"": 0.5750082731246948, ""Insurance and Risk"": 0.4185124933719635, ""Student"": 0.32143381237983704}";True;False
https://github.com/mfsatya/PlantSeedlings-Classification;Biotechnological & Life Sciences;Life-sciences;"{""Agriculture"": 0.7994124889373779}";False;False;"{""Preventative and Reactive"": 0.5963059663772583}";False;False
https://github.com/Michaels72/AML-Due-Diligence/;Banking & Insurance;Fraud;{};False;False;"{""Preventative and Reactive"": 0.9490166306495667}";False;False
https://github.com/mick-zhang/Quality-Control-for-Banking-using-LDA-and-LDA-Mallet;Banking & Insurance;Insurance and Risk;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/microsoft/EconML;Economics;Machine Learning;"{""Economics"": 0.9664218425750732}";True;False;"{""Machine Learning"": 0.7734627723693848, ""General"": 0.45818033814430237, ""Quality"": 0.3782905340194702, ""Student"": 0.35866400599479675, ""Valuation"": 0.2615041136741638}";True;False
https://github.com/mikhailklassen/Mining-the-Social-Web-3rd-Edition/;Media & Publishing;Marketing;{};False;False;"{""Student"": 0.2635215222835541}";False;False
https://github.com/mila-iqia/gene-graph-conv;Biotechnological & Life Sciences;Genomics;"{""Biotechnological & Life Sciences"": 0.47917622327804565}";True;False;"{""Life-sciences"": 0.4382915496826172, ""Preventative and Reactive"": 0.4352315664291382, ""Student"": 0.2688128650188446}";False;False
https://github.com/mingzhangyang/Mybiotools;Biotechnological & Life Sciences;General;"{""Biotechnological & Life Sciences"": 0.8902550935745239}";True;False;"{""Life-sciences"": 0.9550468325614929, ""Preventative and Reactive"": 0.5530747175216675, ""Student"": 0.5230220556259155, ""Water & Pollution"": 0.4501016139984131, ""Sequencing"": 0.3957490026950836, ""Valuation"": 0.3189074695110321, ""Quality"": 0.2726203203201294}";False;False
https://github.com/mitmedialab/Evolutron;Biotechnological & Life Sciences;General;"{""Biotechnological & Life Sciences"": 0.5190867781639099}";True;False;"{""Student"": 0.5548826456069946, ""Genomics"": 0.5226837992668152, ""Tools"": 0.43803292512893677, ""Sequencing"": 0.3157336413860321, ""Preventative and Reactive"": 0.30285248160362244}";False;False
https://github.com/MiyainNYC/Financial-Modeling/;Finance;Trading & Investment;"{""Finance"": 0.4246174693107605}";True;False;"{""Machine Learning"": 0.9796868562698364, ""Tools"": 0.6165267825126648, ""Insurance and Risk"": 0.41189709305763245, ""Preventative and Reactive"": 0.3364599943161011}";False;False
https://github.com/mohan-mj/Manufacturing-Line-I4.0;Manufacturing;Failure;{};False;False;"{""Machine Learning"": 0.9765946865081787, ""Failure"": 0.8226014375686646, ""Preventative and Reactive"": 0.3997364938259125}";False;True
https://github.com/Montclair-State-University-Info368/Assignment-6;Accommodation & Food;Accomodation;"{""Accommodation & Food"": 0.30947473645210266}";True;False;{};False;False
https://github.com/morenobcn/capstone_hotels_arcpy;Accommodation & Food;Accomodation;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/morenobcn/hotels_vs_airbnb_proof_of_concept;Accommodation & Food;Accomodation;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/mratsim/Apartment-Interest-Prediction;Real Estate, Rental & Leasing;Rental & Leasing;"{""Real Estate, Rental & Leasing"": 0.836252748966217}";True;False;"{""Real Estate"": 0.9418906569480896, ""Rental & Leasing"": 0.8478699326515198, ""Preventative and Reactive"": 0.7207250595092773, ""Machine Learning"": 0.7184749841690063, ""Marketing"": 0.5861843824386597, ""Tools"": 0.5011695027351379, ""Quality"": 0.4493613541126251, ""Student"": 0.30368849635124207}";False;True
https://github.com/mratsim/McKinsey-SmartCities-Traffic-Prediction;Utilities;Transportation;{};False;False;"{""Transportation"": 0.9801969528198242, ""Machine Learning"": 0.9624557495117188}";True;False
https://github.com/mroberge/hydrofunctions;Utilities;Water & Pollution;"{""Utilities"": 0.48240092396736145}";True;False;"{""Tools"": 0.6239712238311768, ""Student"": 0.3602873384952545, ""Preventative and Reactive"": 0.30725109577178955}";False;False
https://github.com/mschermann/forensic_accounting;Accounting;Analytics;"{""Accounting"": 0.7049726843833923}";True;False;{};False;False
